Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0960TS365_2-D4,1.000,53.439,1,0.016,0,0.000,60.433,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS004_2-D4,1.000,45.613,0,0.000,0,0.000,52.677,4cpy,0.578,32.329,0,0.000,1,0.018,90.935
T0960TS335_4-D4,1.000,38.227,0,0.000,0,0.000,62.426,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS288_3-D4,1.000,48.413,0,0.000,0,0.000,62.895,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS366_4-D4,1.000,42.088,0,0.000,0,0.000,61.772,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS366_1-D4,1.000,41.236,0,0.000,0,0.000,65.728,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS406_1-D4,1.000,31.691,0,0.000,0,0.000,54.901,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS068_3-D4,1.000,60.746,1,0.016,0,0.000,51.280,5nxf,0.797,39.657,0,0.000,0,0.000,74.097
T0960TS145_4-D4,1.000,39.105,2,0.031,0,0.000,60.289,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS366_3-D4,1.000,39.453,0,0.000,0,0.000,65.011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS043_1-D4,1.000,31.199,0,0.000,1,0.016,54.974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS377_2-D4,1.000,39.830,1,0.016,0,0.000,57.709,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS390_2-D4,1.000,31.577,0,0.000,0,0.000,54.673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS358_1-D4,1.000,53.704,5,0.078,0,0.000,57.030,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS324_3-D4,1.000,36.435,0,0.000,3,0.047,69.810,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS488_4-D4,1.000,46.798,0,0.000,2,0.031,56.705,5nxw,0.406,42.838,0,0.000,0,0.000,86.108
T0960TS279_1-D4,1.000,45.452,0,0.000,0,0.000,74.466,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS224_3-D4,1.000,58.086,12,0.188,2,0.031,84.125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS043_3-D4,1.000,32.612,0,0.000,0,0.000,57.009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS488_3-D4,1.000,37.072,1,0.016,0,0.000,63.865,2v3a,0.922,35.817,0,0.000,0,0.000,87.345
T0960TS023_5-D4,1.000,30.727,0,0.000,0,0.000,67.338,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS418_4-D4,1.000,46.298,0,0.000,0,0.000,54.531,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS047_4-D4,1.000,47.096,0,0.000,0,0.000,70.417,5kca,0.844,37.142,0,0.000,0,0.000,94.424
T0960TS145_2-D4,1.000,46.028,9,0.141,0,0.000,69.113,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS471_2-D4,1.000,40.694,0,0.000,0,0.000,54.490,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS261_3-D4,1.000,46.607,12,0.188,1,0.016,66.414,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS274_2-D4,1.000,45.293,0,0.000,0,0.000,63.441,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS208_3-D4,1.000,43.406,0,0.000,0,0.000,66.073,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS390_3-D4,1.000,49.570,0,0.000,0,0.000,52.936,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS145_5-D4,1.000,46.224,4,0.062,1,0.016,50.372,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS112_5-D4,1.000,38.788,0,0.000,0,0.000,76.027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS222_4-D4,1.000,41.074,1,0.016,0,0.000,55.195,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS366_2-D4,1.000,39.856,0,0.000,0,0.000,58.319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS498_5-D4,1.000,35.681,1,0.016,1,0.016,60.427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS288_2-D4,1.000,44.869,0,0.000,0,0.000,64.853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS354_4-D4,1.000,35.129,0,0.000,0,0.000,50.867,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS492_2-D4,1.000,46.040,0,0.000,0,0.000,66.513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS335_1-D4,1.000,38.227,0,0.000,0,0.000,62.426,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS288_1-D4,1.000,48.413,0,0.000,0,0.000,62.895,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS460_4-D4,1.000,49.598,0,0.000,0,0.000,61.078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS124_2-D4,1.000,37.341,0,0.000,0,0.000,65.599,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS441_2-D4,1.000,38.062,0,0.000,0,0.000,67.854,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS266_2-D4,1.000,41.746,0,0.000,0,0.000,69.486,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS164_1-D4,1.000,42.725,17,0.266,0,0.000,67.139,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS470_3-D4,1.000,37.162,1,0.016,1,0.016,71.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS312_1-D4,1.000,56.292,11,0.172,5,0.078,71.985,1jc9,0.766,38.130,0,0.000,0,0.000,96.397
T0960TS007_1-D4,1.000,43.964,0,0.000,0,0.000,73.027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS261_1-D4,1.000,45.831,9,0.141,0,0.000,68.118,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS335_5-D4,1.000,38.227,0,0.000,0,0.000,62.426,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS432_5-D4,1.000,39.540,0,0.000,0,0.000,65.565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS418_3-D4,1.000,37.072,1,0.016,0,0.000,63.865,2v3a,0.922,35.817,0,0.000,0,0.000,87.345
T0960TS071_2-D4,1.000,45.628,0,0.000,2,0.031,53.472,1hvq,0.766,41.393,0,0.000,0,0.000,111.603
T0960TS163_4-D4,1.000,50.838,0,0.000,0,0.000,54.491,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS458_4-D4,1.000,41.811,0,0.000,2,0.031,72.247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS214_1-D4,1.000,44.015,0,0.000,0,0.000,67.925,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS378_4-D4,1.000,40.838,0,0.000,0,0.000,58.770,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS414_1-D4,1.000,39.230,0,0.000,2,0.031,67.271,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS135_2-D4,1.000,31.691,0,0.000,0,0.000,54.901,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS288_4-D4,1.000,44.438,0,0.000,0,0.000,66.627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS368_2-D4,1.000,35.129,0,0.000,0,0.000,50.867,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS007_3-D4,1.000,41.572,0,0.000,0,0.000,63.765,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS007_4-D4,1.000,55.831,0,0.000,0,0.000,68.721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS043_2-D4,1.000,30.020,0,0.000,0,0.000,62.418,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS377_5-D4,1.000,40.616,1,0.016,0,0.000,62.607,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS164_5-D4,1.000,47.763,9,0.141,0,0.000,67.982,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS117_4-D4,1.000,35.596,0,0.000,3,0.047,66.333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS261_5-D4,1.000,50.640,17,0.266,0,0.000,66.323,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS004_5-D4,1.000,46.674,1,0.016,1,0.016,69.044,1inv,0.562,30.553,0,0.000,0,0.000,89.754
T0960TS337_1-D4,1.000,47.879,0,0.000,0,0.000,70.129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS329_2-D4,1.000,35.812,0,0.000,0,0.000,66.345,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS041_2-D4,1.000,44.498,0,0.000,3,0.047,66.598,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS089_3-D4,1.000,44.520,1,0.016,1,0.016,68.888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS458_2-D4,1.000,47.013,0,0.000,3,0.047,61.241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS390_4-D4,1.000,49.597,0,0.000,0,0.000,52.436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS472_1-D4,1.000,48.122,2,0.031,1,0.016,76.890,1axk,0.562,35.745,0,0.000,0,0.000,91.940
T0960TS164_3-D4,1.000,55.081,21,0.328,0,0.000,57.500,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS348_4-D4,1.000,112.829,1,0.016,61,0.953,63.279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS358_2-D4,1.000,53.263,5,0.078,0,0.000,50.840,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS309_2-D4,1.000,35.129,0,0.000,0,0.000,50.867,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS309_1-D4,1.000,31.691,0,0.000,0,0.000,54.901,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS243_2-D4,1.000,45.750,0,0.000,0,0.000,58.080,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS160_1-D4,1.000,51.545,14,0.219,0,0.000,68.502,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS441_4-D4,1.000,47.879,0,0.000,0,0.000,70.129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS197_3-D4,1.000,39.940,0,0.000,0,0.000,67.063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS196_5-D4,1.000,31.691,0,0.000,0,0.000,54.901,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS222_3-D4,1.000,43.347,1,0.016,0,0.000,54.840,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS432_1-D4,1.000,46.744,0,0.000,0,0.000,69.297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS077_1-D4,1.000,37.187,0,0.000,1,0.016,59.789,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS089_2-D4,1.000,40.431,0,0.000,0,0.000,69.357,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS135_4-D4,1.000,37.341,0,0.000,0,0.000,65.599,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS023_3-D4,1.000,38.164,0,0.000,0,0.000,69.914,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS047_2-D4,1.000,58.078,0,0.000,0,0.000,71.427,1rmg,0.516,45.525,0,0.000,0,0.000,98.246
T0960TS208_1-D4,1.000,43.110,0,0.000,0,0.000,74.240,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS243_1-D4,1.000,36.361,0,0.000,0,0.000,72.434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS085_4-D4,1.000,46.443,4,0.062,0,0.000,59.673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS124_4-D4,1.000,42.065,0,0.000,0,0.000,66.674,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS257_3-D4,1.000,45.732,0,0.000,2,0.031,56.448,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS044_1-D4,1.000,48.495,7,0.109,1,0.016,71.731,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS498_3-D4,1.000,36.446,0,0.000,2,0.031,70.782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS122_1-D4,1.000,41.806,0,0.000,0,0.000,71.959,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS457_2-D4,1.000,49.982,0,0.000,0,0.000,53.471,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS004_4-D4,1.000,50.467,1,0.016,0,0.000,73.910,4fj6,0.812,45.408,0,0.000,0,0.000,83.979
T0960TS407_2-D4,1.000,55.460,0,0.000,4,0.062,67.721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS224_2-D4,1.000,58.405,11,0.172,4,0.062,81.547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS274_1-D4,1.000,46.296,0,0.000,0,0.000,61.383,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS192_3-D4,1.000,46.744,0,0.000,0,0.000,69.297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS192_1-D4,1.000,42.572,0,0.000,0,0.000,74.287,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS312_5-D4,1.000,62.580,4,0.062,2,0.031,74.971,5jwf,0.844,35.192,0,0.000,0,0.000,107.021
T0960TS312_2-D4,1.000,57.224,7,0.109,1,0.016,76.273,5odw,0.953,37.521,0,0.000,0,0.000,91.142
T0960TS246_5-D4,1.000,48.128,0,0.000,0,0.000,64.575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS457_5-D4,1.000,39.977,0,0.000,1,0.016,58.575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS309_4-D4,1.000,43.941,0,0.000,0,0.000,62.591,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS164_2-D4,1.000,42.359,17,0.266,0,0.000,67.137,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS257_1-D4,1.000,44.709,0,0.000,4,0.062,71.662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS407_5-D4,1.000,53.284,0,0.000,2,0.031,63.143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS470_4-D4,1.000,36.743,1,0.016,1,0.016,72.157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS441_5-D4,1.000,46.154,1,0.016,0,0.000,59.794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS488_1-D4,1.000,45.628,0,0.000,2,0.031,53.472,1hvq,0.766,41.393,0,0.000,0,0.000,111.603
T0960TS470_5-D4,1.000,37.163,1,0.016,1,0.016,72.340,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS110_5-D4,1.000,56.634,11,0.172,2,0.031,65.921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS004_3-D4,1.000,43.941,0,0.000,0,0.000,62.591,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS117_3-D4,1.000,37.400,0,0.000,1,0.016,64.774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS309_3-D4,1.000,49.601,0,0.000,0,0.000,53.934,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS279_3-D4,1.000,44.986,0,0.000,0,0.000,68.693,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS124_5-D4,1.000,43.099,0,0.000,0,0.000,70.688,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS041_1-D4,1.000,47.374,0,0.000,3,0.047,59.764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS472_4-D4,1.000,43.799,0,0.000,1,0.016,72.005,1axk,0.562,35.745,0,0.000,0,0.000,91.940
T0960TS257_4-D4,1.000,51.085,0,0.000,4,0.062,65.470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS432_2-D4,1.000,44.028,0,0.000,0,0.000,55.786,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS354_3-D4,1.000,45.831,9,0.141,0,0.000,68.118,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS241_5-D4,1.000,43.144,0,0.000,0,0.000,53.785,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS117_2-D4,1.000,40.578,1,0.016,3,0.047,64.718,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS243_3-D4,1.000,37.702,0,0.000,0,0.000,57.647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS274_4-D4,1.000,47.717,0,0.000,0,0.000,64.681,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS432_3-D4,1.000,49.124,0,0.000,0,0.000,59.966,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS160_2-D4,1.000,47.036,10,0.156,0,0.000,61.222,5dfz,1.000,36.098,0,0.000,0,0.000,180.000
T0960TS441_1-D4,1.000,38.663,0,0.000,0,0.000,71.943,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS241_2-D4,1.000,49.601,0,0.000,0,0.000,53.934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS071_3-D4,1.000,43.362,0,0.000,0,0.000,71.043,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS110_2-D4,1.000,55.217,11,0.172,2,0.031,71.581,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS322_4-D4,1.000,56.286,12,0.188,0,0.000,67.178,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS472_2-D4,1.000,48.122,2,0.031,1,0.016,76.890,1axk,0.562,35.745,0,0.000,0,0.000,91.940
T0960TS116_1-D4,1.000,38.117,0,0.000,0,0.000,68.901,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS324_5-D4,1.000,36.643,0,0.000,3,0.047,74.078,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS368_1-D4,1.000,49.601,0,0.000,0,0.000,53.934,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS112_2-D4,1.000,39.289,0,0.000,0,0.000,60.374,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS246_2-D4,1.000,47.236,1,0.016,0,0.000,77.845,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS152_4-D4,1.000,44.371,0,0.000,3,0.047,69.189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS041_4-D4,1.000,45.846,0,0.000,1,0.016,65.868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS135_3-D4,1.000,43.099,0,0.000,0,0.000,70.688,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS348_5-D4,1.000,104.862,0,0.000,61,0.953,70.279,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS476_1-D4,1.000,42.727,0,0.000,0,0.000,64.952,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS390_5-D4,1.000,36.438,0,0.000,0,0.000,65.824,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS476_2-D4,1.000,49.411,0,0.000,0,0.000,61.223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS365_5-D4,1.000,49.660,0,0.000,0,0.000,62.336,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS043_5-D4,1.000,29.732,0,0.000,1,0.016,54.429,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS322_3-D4,1.000,49.013,13,0.203,1,0.016,74.218,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS344_3-D4,1.000,36.550,0,0.000,0,0.000,52.175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS378_1-D4,1.000,38.227,0,0.000,0,0.000,62.426,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS145_1-D4,1.000,48.819,10,0.156,0,0.000,62.486,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS406_4-D4,1.000,43.099,0,0.000,0,0.000,70.688,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS192_4-D4,1.000,41.879,0,0.000,0,0.000,72.495,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS116_3-D4,1.000,38.889,0,0.000,0,0.000,66.462,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS124_1-D4,1.000,38.815,0,0.000,0,0.000,68.695,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS497_3-D4,1.000,50.837,0,0.000,6,0.094,71.257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS472_3-D4,1.000,46.237,0,0.000,1,0.016,67.697,1axk,0.562,35.745,0,0.000,0,0.000,91.940
T0960TS498_2-D4,1.000,39.210,0,0.000,2,0.031,69.905,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS208_4-D4,1.000,45.687,0,0.000,0,0.000,64.831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS458_1-D4,1.000,48.429,0,0.000,1,0.016,56.555,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS335_3-D4,1.000,38.227,0,0.000,0,0.000,62.426,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS047_1-D4,1.000,45.611,0,0.000,0,0.000,65.023,5x7o,0.906,40.036,0,0.000,0,0.000,91.436
T0960TS377_4-D4,1.000,37.637,0,0.000,1,0.016,55.268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS354_1-D4,1.000,31.691,0,0.000,0,0.000,54.901,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS279_4-D4,1.000,51.561,0,0.000,0,0.000,66.774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS344_2-D4,1.000,33.929,4,0.062,0,0.000,67.436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS071_1-D4,1.000,43.941,0,0.000,0,0.000,62.591,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS358_5-D4,1.000,50.373,4,0.062,0,0.000,59.331,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS058_4-D4,1.000,44.422,0,0.000,0,0.000,59.024,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS163_2-D4,1.000,45.787,19,0.297,0,0.000,68.856,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS261_4-D4,1.000,48.495,7,0.109,1,0.016,71.731,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS135_5-D4,1.000,36.361,0,0.000,0,0.000,72.434,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS124_3-D4,1.000,38.502,0,0.000,0,0.000,66.138,4mtm,0.609,40.059,0,0.000,0,0.000,102.051
T0960TS322_2-D4,1.000,54.625,11,0.172,2,0.031,69.816,4hiz,0.469,42.448,0,0.000,0,0.000,98.702
T0960TS110_1-D4,1.000,60.153,11,0.172,4,0.062,54.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS407_1-D4,1.000,54.325,0,0.000,4,0.062,59.802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS007_5-D4,1.000,44.417,0,0.000,0,0.000,69.312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS086_2-D4,1.000,35.129,0,0.000,0,0.000,50.867,5efv,0.750,36.078,0,0.000,0,0.000,76.793
T0960TS197_4-D4,1.000,39.316,0,0.000,1,0.016,66.485,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS222_2-D4,1.000,46.099,3,0.047,0,0.000,61.288,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS407_4-D4,1.000,47.360,0,0.000,1,0.016,51.907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS222_1-D4,1.000,41.163,2,0.031,0,0.000,55.191,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
