Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0960TS208_3-D1,1.000,27.247,0,0.000,0,0.000,65.632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS023_3-D1,1.000,32.566,0,0.000,0,0.000,75.791,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS071_4-D1,1.000,37.678,0,0.000,1,0.031,76.154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS402_5-D1,1.000,41.229,0,0.000,0,0.000,61.973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS241_5-D1,1.000,47.738,0,0.000,0,0.000,60.058,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS378_1-D1,1.000,35.183,0,0.000,0,0.000,53.681,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS441_1-D1,1.000,41.474,0,0.000,0,0.000,80.011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS492_3-D1,1.000,44.230,0,0.000,0,0.000,58.433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS243_3-D1,1.000,45.982,0,0.000,0,0.000,56.015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS377_3-D1,1.000,35.183,0,0.000,0,0.000,53.681,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS329_1-D1,1.000,44.466,0,0.000,0,0.000,70.722,5efv,0.812,27.589,0,0.000,0,0.000,62.518
T0960TS498_2-D1,1.000,29.083,0,0.000,1,0.031,84.753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS407_4-D1,1.000,42.803,0,0.000,1,0.031,57.682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS378_2-D1,1.000,32.935,0,0.000,0,0.000,62.148,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS068_4-D1,1.000,63.068,0,0.000,0,0.000,69.118,5nxf,0.844,43.944,0,0.000,0,0.000,82.821
T0960TS004_4-D1,1.000,47.442,0,0.000,0,0.000,57.604,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS257_5-D1,1.000,43.545,0,0.000,0,0.000,57.006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS243_1-D1,1.000,34.290,0,0.000,0,0.000,68.558,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS058_2-D1,1.000,41.403,0,0.000,0,0.000,67.727,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS145_2-D1,1.000,42.252,0,0.000,0,0.000,51.683,5efv,0.812,27.589,0,0.000,0,0.000,62.518
T0960TS197_3-D1,1.000,40.518,0,0.000,0,0.000,66.799,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS257_2-D1,1.000,45.405,0,0.000,0,0.000,74.859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS476_1-D1,1.000,40.683,0,0.000,0,0.000,98.547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS471_1-D1,1.000,42.691,0,0.000,0,0.000,56.559,4mtm,1.000,32.988,0,0.000,0,0.000,111.343
T0960TS007_4-D1,1.000,58.154,0,0.000,0,0.000,69.818,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS497_5-D1,1.000,42.475,0,0.000,1,0.031,69.705,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS044_5-D1,1.000,41.510,6,0.188,0,0.000,62.086,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS460_2-D1,1.000,23.854,0,0.000,0,0.000,64.766,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS246_2-D1,1.000,54.730,1,0.031,0,0.000,75.795,4mtm,1.000,32.988,0,0.000,0,0.000,111.343
T0960TS112_1-D1,1.000,43.526,0,0.000,0,0.000,67.702,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS149_5-D1,1.000,48.611,0,0.000,0,0.000,69.264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS007_5-D1,1.000,40.130,0,0.000,0,0.000,65.757,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS085_1-D1,1.000,51.285,0,0.000,0,0.000,97.844,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS110_5-D1,1.000,45.730,4,0.125,2,0.062,70.566,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS156_4-D1,1.000,52.215,1,0.031,0,0.000,59.130,5efv,0.812,27.589,0,0.000,0,0.000,62.518
T0960TS257_4-D1,1.000,51.460,0,0.000,2,0.062,74.741,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS441_2-D1,1.000,41.134,0,0.000,0,0.000,80.988,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS068_5-D1,1.000,43.490,0,0.000,0,0.000,85.557,5nxf,0.844,43.944,0,0.000,0,0.000,82.821
T0960TS152_5-D1,1.000,50.282,0,0.000,1,0.031,69.986,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS243_4-D1,1.000,28.508,0,0.000,0,0.000,61.543,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS458_3-D1,1.000,56.988,0,0.000,0,0.000,66.829,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS358_3-D1,1.000,43.648,3,0.094,0,0.000,49.036,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS426_2-D1,1.000,40.637,0,0.000,0,0.000,70.641,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS288_2-D1,1.000,45.141,0,0.000,0,0.000,48.095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS378_5-D1,1.000,29.822,0,0.000,0,0.000,69.163,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS368_1-D1,1.000,23.324,0,0.000,0,0.000,60.294,5efv,0.812,27.589,0,0.000,0,0.000,62.518
T0960TS047_3-D1,1.000,45.785,0,0.000,0,0.000,66.174,4mtm,1.000,32.988,0,0.000,0,0.000,111.343
T0960TS156_3-D1,1.000,49.850,1,0.031,0,0.000,43.659,5efv,0.812,27.589,0,0.000,0,0.000,62.518
T0960TS335_5-D1,1.000,35.183,0,0.000,0,0.000,53.681,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS279_1-D1,1.000,49.789,0,0.000,0,0.000,59.230,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS288_5-D1,1.000,46.848,0,0.000,0,0.000,80.616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS279_5-D1,1.000,33.343,0,0.000,0,0.000,73.243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS244_4-D1,1.000,48.801,0,0.000,0,0.000,58.869,4mtm,1.000,32.988,0,0.000,0,0.000,111.343
T0960TS354_1-D1,1.000,31.224,0,0.000,0,0.000,46.208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS354_2-D1,1.000,23.324,0,0.000,0,0.000,60.294,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS085_3-D1,1.000,49.559,0,0.000,0,0.000,97.961,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS358_1-D1,1.000,43.630,3,0.094,0,0.000,48.269,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS366_2-D1,1.000,43.492,0,0.000,0,0.000,71.794,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS498_3-D1,1.000,27.970,0,0.000,1,0.031,73.347,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS164_1-D1,1.000,52.389,7,0.219,0,0.000,59.637,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS432_3-D1,1.000,42.125,0,0.000,0,0.000,76.764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS124_2-D1,1.000,40.172,0,0.000,0,0.000,84.402,4mtm,1.000,32.988,0,0.000,0,0.000,111.343
T0960TS244_1-D1,1.000,107.220,0,0.000,31,0.969,50.881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS122_1-D1,1.000,38.571,0,0.000,1,0.031,63.018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS354_4-D1,1.000,25.876,0,0.000,0,0.000,47.890,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS208_1-D1,1.000,33.951,0,0.000,0,0.000,62.450,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS047_4-D1,1.000,50.017,0,0.000,0,0.000,64.348,5kca,0.844,24.216,0,0.000,0,0.000,78.915
T0960TS116_5-D1,1.000,43.631,0,0.000,0,0.000,61.889,4mtm,1.000,32.988,0,0.000,0,0.000,111.343
T0960TS492_4-D1,1.000,46.088,0,0.000,0,0.000,74.355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS196_1-D1,1.000,23.324,0,0.000,0,0.000,60.294,5efv,0.812,27.589,0,0.000,0,0.000,62.518
T0960TS156_1-D1,1.000,58.758,0,0.000,0,0.000,65.659,5efv,0.812,27.589,0,0.000,0,0.000,62.518
T0960TS110_4-D1,1.000,49.870,2,0.062,1,0.031,60.495,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0960TS043_5-D1,1.000,34.409,0,0.000,0,0.000,49.088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
