Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0949TS426_5-D1,1.000,28.293,0,0.000,2,0.014,40.235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS488_4-D1,1.000,29.659,2,0.014,4,0.029,38.439,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS329_5-D1,1.000,30.522,0,0.000,3,0.022,45.144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS337_4-D1,1.000,30.718,0,0.000,3,0.022,47.020,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS335_1-D1,1.000,27.583,0,0.000,5,0.036,37.667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS279_3-D1,1.000,25.115,0,0.000,3,0.022,40.038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS344_4-D1,1.000,28.650,0,0.000,9,0.065,32.302,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS246_4-D1,1.000,27.346,0,0.000,3,0.022,42.570,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS224_5-D1,1.000,30.957,0,0.000,3,0.022,34.157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS149_5-D1,1.000,24.810,0,0.000,2,0.014,39.666,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS135_1-D1,1.000,28.601,0,0.000,3,0.022,47.451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS244_3-D1,1.000,42.343,0,0.000,6,0.043,37.823,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS044_3-D1,1.000,30.798,0,0.000,3,0.022,33.928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS377_3-D1,1.000,29.946,2,0.014,5,0.036,41.117,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS086_3-D1,1.000,28.981,0,0.000,3,0.022,36.091,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS322_1-D1,1.000,33.397,15,0.108,3,0.022,50.039,3cg8,0.876,29.085,0,0.000,3,0.020,55.754
T0949TS498_5-D1,1.000,27.416,0,0.000,4,0.029,50.687,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS047_1-D1,1.000,33.664,0,0.000,3,0.022,42.096,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS241_5-D1,1.000,30.728,3,0.022,3,0.022,35.097,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS077_1-D1,1.000,30.687,0,0.000,2,0.014,44.210,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS335_3-D1,1.000,30.452,1,0.007,4,0.029,32.893,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS068_4-D1,1.000,30.000,0,0.000,3,0.022,34.375,2aza,0.806,26.649,0,0.000,3,0.023,60.574
T0949TS406_2-D1,1.000,27.341,0,0.000,3,0.022,34.316,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS257_1-D1,1.000,39.358,0,0.000,5,0.036,21.413,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS390_2-D1,1.000,32.263,2,0.014,3,0.022,42.145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS145_3-D1,1.000,38.726,16,0.115,3,0.022,50.208,3cg8,0.876,29.085,0,0.000,3,0.020,55.754
T0949TS257_2-D1,1.000,39.040,0,0.000,5,0.036,21.565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS257_4-D1,1.000,41.634,0,0.000,5,0.036,24.361,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS089_2-D1,1.000,30.206,0,0.000,3,0.022,47.978,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS164_5-D1,1.000,35.640,19,0.137,3,0.022,40.672,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS110_4-D1,1.000,36.863,8,0.058,4,0.029,41.660,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS337_3-D1,1.000,29.205,0,0.000,3,0.022,48.116,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS348_3-D1,1.000,59.640,7,0.050,43,0.309,37.380,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS156_2-D1,1.000,30.128,0,0.000,3,0.022,37.407,2aza,0.806,26.649,0,0.000,3,0.023,60.574
T0949TS329_4-D1,1.000,30.155,0,0.000,3,0.022,38.758,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS309_3-D1,1.000,27.146,0,0.000,2,0.014,37.791,1cuo,0.891,28.910,0,0.000,2,0.016,58.447
T0949TS426_3-D1,1.000,32.758,3,0.022,7,0.050,36.548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS390_4-D1,1.000,28.052,0,0.000,3,0.022,33.344,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS043_1-D1,1.000,26.353,0,0.000,3,0.022,33.679,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS156_4-D1,1.000,30.329,0,0.000,3,0.022,35.836,2aza,0.806,26.649,0,0.000,3,0.023,60.574
T0949TS023_5-D1,1.000,31.265,0,0.000,3,0.022,42.039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS337_1-D1,1.000,30.788,0,0.000,3,0.022,44.490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS498_3-D1,1.000,26.498,0,0.000,6,0.043,44.320,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS241_4-D1,1.000,29.185,7,0.050,3,0.022,37.697,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS244_4-D1,1.000,37.011,0,0.000,3,0.022,41.349,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS324_5-D1,1.000,21.040,0,0.000,2,0.014,47.258,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS312_2-D1,1.000,37.688,6,0.043,3,0.022,43.537,4w1t,0.876,30.453,0,0.000,3,0.020,58.560
T0949TS488_2-D1,1.000,32.758,3,0.022,7,0.050,36.548,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS354_1-D1,1.000,27.577,0,0.000,5,0.036,33.760,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS058_3-D1,1.000,28.651,0,0.000,3,0.022,39.119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS041_5-D1,1.000,40.204,0,0.000,4,0.029,39.072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS337_5-D1,1.000,30.293,0,0.000,3,0.022,44.795,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS441_1-D1,1.000,26.480,0,0.000,3,0.022,42.792,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS135_2-D1,1.000,27.657,0,0.000,3,0.022,45.246,3s8g,0.713,19.178,0,0.000,2,0.018,58.699
T0949TS347_5-D1,1.000,31.755,0,0.000,3,0.022,39.735,1cuo,0.891,28.910,0,0.000,2,0.016,58.447
T0949TS145_1-D1,1.000,36.358,9,0.065,3,0.022,48.089,3cg8,0.876,29.085,0,0.000,3,0.020,55.754
T0949TS043_3-D1,1.000,24.671,0,0.000,3,0.022,30.567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS431_5-D1,1.000,31.824,0,0.000,3,0.022,34.294,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS071_4-D1,1.000,20.730,0,0.000,2,0.014,37.525,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS222_4-D1,1.000,30.684,1,0.007,3,0.022,37.910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS089_5-D1,1.000,30.265,0,0.000,3,0.022,37.950,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS358_3-D1,1.000,42.272,34,0.245,3,0.022,46.497,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS476_4-D1,1.000,48.380,0,0.000,3,0.022,34.287,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS149_1-D1,1.000,28.713,0,0.000,3,0.022,42.187,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS097_1-D1,1.000,35.538,0,0.000,3,0.022,37.190,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS214_2-D1,1.000,27.951,2,0.014,5,0.036,36.505,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS145_2-D1,1.000,49.248,31,0.223,9,0.065,59.695,3cg8,0.876,29.085,0,0.000,3,0.020,55.754
T0949TS157_3-D1,1.000,40.780,0,0.000,4,0.029,33.761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS446_1-D1,1.000,27.341,0,0.000,3,0.022,34.316,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS043_4-D1,1.000,24.842,0,0.000,3,0.022,31.189,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS007_2-D1,1.000,37.011,0,0.000,3,0.022,41.349,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS244_5-D1,1.000,39.165,0,0.000,6,0.043,44.522,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS471_2-D1,1.000,33.574,2,0.014,5,0.036,33.831,4kns,0.775,23.975,0,0.000,5,0.035,58.140
T0949TS023_2-D1,1.000,28.586,0,0.000,3,0.022,37.975,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS196_1-D1,1.000,28.601,0,0.000,3,0.022,47.451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS390_3-D1,1.000,33.055,1,0.007,3,0.022,36.404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS441_2-D1,1.000,30.788,0,0.000,3,0.022,44.490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS152_4-D1,1.000,37.918,0,0.000,6,0.043,48.060,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS163_1-D1,1.000,39.664,1,0.007,4,0.029,55.017,1cuo,0.891,28.910,0,0.000,2,0.016,58.447
T0949TS351_4-D1,1.000,36.352,0,0.000,4,0.029,40.483,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS418_1-D1,1.000,37.460,20,0.144,3,0.022,56.491,3cg8,0.876,29.085,0,0.000,3,0.020,55.754
T0949TS222_1-D1,1.000,31.803,2,0.014,3,0.022,33.456,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS344_3-D1,1.000,26.071,0,0.000,3,0.022,35.632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS329_1-D1,1.000,31.307,0,0.000,3,0.022,40.492,1gyc,0.829,28.724,0,0.000,4,0.027,58.608
T0949TS488_1-D1,1.000,31.256,2,0.014,4,0.029,38.173,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS368_5-D1,1.000,27.244,0,0.000,3,0.022,35.426,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS312_4-D1,1.000,37.747,10,0.072,3,0.022,42.319,3kw8,0.868,29.640,0,0.000,1,0.007,57.345
T0949TS110_2-D1,1.000,36.491,5,0.036,7,0.050,41.018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS197_2-D1,1.000,29.277,0,0.000,2,0.014,38.451,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS047_2-D1,1.000,33.525,0,0.000,3,0.022,43.377,1aiz,0.829,28.471,0,0.000,3,0.023,62.581
T0949TS197_1-D1,1.000,29.257,0,0.000,4,0.029,35.838,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS381_3-D1,1.000,32.276,3,0.022,4,0.029,34.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS041_3-D1,1.000,37.456,0,0.000,5,0.036,35.723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS457_5-D1,1.000,26.052,0,0.000,3,0.022,34.537,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS097_5-D1,1.000,37.279,2,0.014,3,0.022,36.019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS390_1-D1,1.000,31.647,3,0.022,3,0.022,44.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS055_1-D1,1.000,30.785,0,0.000,7,0.050,31.120,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS068_3-D1,1.000,30.237,0,0.000,3,0.022,34.802,2aza,0.806,26.649,0,0.000,3,0.023,60.574
T0949TS288_1-D1,1.000,31.379,0,0.000,3,0.022,46.078,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS222_3-D1,1.000,31.570,1,0.007,3,0.022,32.609,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS401_4-D1,1.000,46.458,0,0.000,3,0.022,34.701,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS135_5-D1,1.000,20.730,0,0.000,2,0.014,37.525,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS279_4-D1,1.000,22.773,0,0.000,2,0.014,40.062,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS135_4-D1,1.000,27.146,0,0.000,2,0.014,37.791,1cuo,0.891,28.910,0,0.000,2,0.016,58.447
T0949TS214_3-D1,1.000,25.855,0,0.000,3,0.022,45.292,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS344_1-D1,1.000,28.722,0,0.000,3,0.022,41.946,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS023_3-D1,1.000,31.111,0,0.000,3,0.022,41.682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS214_1-D1,1.000,28.545,1,0.007,3,0.022,35.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS085_4-D1,1.000,36.728,4,0.029,3,0.022,32.032,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS309_5-D1,1.000,41.402,45,0.324,3,0.022,45.600,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS197_5-D1,1.000,28.749,0,0.000,3,0.022,30.091,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS257_3-D1,1.000,39.434,0,0.000,4,0.029,23.974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS274_2-D1,1.000,26.951,0,0.000,3,0.022,41.868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS378_3-D1,1.000,34.526,0,0.000,3,0.022,37.147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS004_1-D1,1.000,31.775,0,0.000,3,0.022,33.591,5akr,0.798,29.318,0,0.000,3,0.021,56.575
T0949TS261_1-D1,1.000,37.460,20,0.144,3,0.022,56.491,3cg8,0.876,29.085,0,0.000,3,0.020,55.754
T0949TS498_4-D1,1.000,26.776,0,0.000,5,0.036,54.174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS406_5-D1,1.000,30.957,0,0.000,3,0.022,34.157,2aza,0.806,26.649,0,0.000,3,0.023,60.574
T0949TS261_3-D1,1.000,38.161,13,0.094,3,0.022,45.949,3cg8,0.876,29.085,0,0.000,3,0.020,55.754
T0949TS381_4-D1,1.000,33.468,0,0.000,4,0.029,35.855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS476_2-D1,1.000,51.419,1,0.007,3,0.022,39.015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS221_1-D1,1.000,29.233,0,0.000,3,0.022,37.961,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS243_4-D1,1.000,28.851,0,0.000,3,0.022,37.406,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS243_1-D1,1.000,28.860,0,0.000,3,0.022,41.577,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS368_4-D1,1.000,26.071,0,0.000,3,0.022,37.450,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS244_2-D1,1.000,39.095,9,0.065,3,0.022,44.027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS288_3-D1,1.000,32.224,0,0.000,3,0.022,42.632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS335_2-D1,1.000,28.118,1,0.007,7,0.050,38.205,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS157_1-D1,1.000,38.581,0,0.000,4,0.029,40.171,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS312_1-D1,1.000,38.891,11,0.079,4,0.029,46.151,3tas,0.868,29.304,0,0.000,1,0.006,55.380
T0949TS365_4-D1,1.000,42.280,3,0.022,4,0.029,45.475,1qni,0.736,22.648,0,0.000,3,0.026,56.433
T0949TS274_5-D1,1.000,27.711,0,0.000,3,0.022,40.071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS441_3-D1,1.000,25.861,0,0.000,3,0.022,45.643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS312_3-D1,1.000,39.089,9,0.065,3,0.022,44.374,4gy4,0.868,29.589,0,0.000,1,0.007,55.177
T0949TS446_3-D1,1.000,30.785,0,0.000,7,0.050,31.120,1qhq,0.884,25.502,0,0.000,2,0.014,66.330
T0949TS324_4-D1,1.000,24.516,0,0.000,5,0.036,41.595,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS196_2-D1,1.000,27.657,0,0.000,3,0.022,45.246,3s8g,0.713,19.178,0,0.000,2,0.018,58.699
T0949TS241_2-D1,1.000,29.230,4,0.029,3,0.022,31.984,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS354_4-D1,1.000,28.545,1,0.007,3,0.022,35.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS365_1-D1,1.000,43.022,1,0.007,5,0.036,41.356,1qni,0.736,22.648,0,0.000,3,0.026,56.433
T0949TS492_4-D1,1.000,31.437,0,0.000,3,0.022,40.158,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS116_2-D1,1.000,29.137,0,0.000,3,0.022,53.266,1ov8,0.884,25.472,0,0.000,2,0.014,66.369
T0949TS335_5-D1,1.000,29.061,0,0.000,3,0.022,33.542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0949TS156_5-D1,1.000,30.564,0,0.000,3,0.022,37.268,2aza,0.806,26.649,0,0.000,3,0.023,60.574
