Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0950TS124_2-D1,1.000,14.369,0,0.000,0,0.000,68.153,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS085_3-D1,1.000,18.901,15,0.044,0,0.000,53.260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS432_1-D1,1.000,35.810,0,0.000,0,0.000,68.723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS312_1-D1,1.000,25.649,15,0.044,5,0.015,62.653,5j1i,0.915,12.806,0,0.000,0,0.000,109.355
T0950TS347_4-D1,0.301,19.695,0,0.000,0,0.000,55.661,5j65,0.909,15.656,0,0.000,0,0.000,93.605
T0950TS458_3-D1,1.000,17.746,0,0.000,2,0.006,62.439,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS337_4-D1,1.000,16.905,0,0.000,0,0.000,65.526,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS041_1-D1,1.000,14.729,0,0.000,1,0.003,62.934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS261_4-D1,1.000,20.235,20,0.058,2,0.006,64.809,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
T0950TS041_4-D1,1.000,18.058,0,0.000,2,0.006,62.735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS058_5-D1,1.000,21.026,0,0.000,0,0.000,55.881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS149_4-D1,1.000,36.733,3,0.009,0,0.000,71.430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS110_4-D1,1.000,22.720,11,0.032,0,0.000,56.456,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS441_3-D1,1.000,17.644,0,0.000,0,0.000,66.506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS365_2-D1,1.000,19.343,1,0.003,0,0.000,54.161,5ghe,0.912,16.244,1,0.003,0,0.000,90.696
T0950TS145_5-D1,1.000,28.144,39,0.114,4,0.012,69.006,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
T0950TS488_1-D1,1.000,19.799,1,0.003,4,0.012,56.560,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS257_4-D1,1.000,15.828,0,0.000,3,0.009,65.921,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS348_2-D1,1.000,83.685,11,0.032,340,0.994,57.015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS266_3-D1,1.000,26.289,0,0.000,0,0.000,65.955,5i08,0.781,23.446,0,0.000,0,0.000,97.587
T0950TS337_3-D1,1.000,17.010,0,0.000,0,0.000,69.630,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS156_3-D1,1.000,21.605,1,0.003,0,0.000,54.478,4k1p,0.865,12.508,0,0.000,0,0.000,89.822
T0950TS324_5-D1,1.000,14.484,3,0.009,4,0.012,63.061,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS498_5-D1,1.000,15.821,1,0.003,4,0.012,68.272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS348_1-D1,1.000,80.892,14,0.041,339,0.991,55.451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS243_4-D1,1.000,19.317,3,0.009,1,0.003,69.935,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS498_3-D1,1.000,15.132,1,0.003,1,0.003,68.298,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS378_5-D1,1.000,15.474,0,0.000,0,0.000,55.563,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS164_1-D1,1.000,18.279,22,0.064,0,0.000,56.166,5j1i,0.915,12.806,0,0.000,0,0.000,109.355
T0950TS458_2-D1,1.000,18.735,0,0.000,3,0.009,68.085,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS160_1-D1,1.000,28.929,0,0.000,0,0.000,67.051,4l3i,0.988,18.255,0,0.000,6,0.014,106.732
T0950TS348_3-D1,1.000,88.362,0,0.000,335,0.980,57.753,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS432_2-D1,1.000,25.236,0,0.000,0,0.000,65.806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS488_5-D1,1.000,19.645,2,0.006,5,0.015,54.920,1bk5,0.751,16.361,0,0.000,0,0.000,90.191
T0950TS347_5-D1,0.301,15.428,0,0.000,0,0.000,57.015,5j65,0.909,15.656,0,0.000,0,0.000,93.605
T0950TS116_2-D1,1.000,19.486,9,0.026,0,0.000,64.553,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
T0950TS145_1-D1,1.000,17.837,9,0.026,0,0.000,66.805,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
T0950TS348_5-D1,1.000,118.005,19,0.056,341,0.997,58.325,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS246_2-D1,1.000,20.976,0,0.000,0,0.000,67.995,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS337_5-D1,1.000,21.279,0,0.000,0,0.000,69.389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS324_3-D1,1.000,13.485,1,0.003,3,0.009,61.640,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS470_1-D1,1.000,20.053,0,0.000,0,0.000,52.958,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS441_4-D1,1.000,16.905,0,0.000,0,0.000,65.526,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS347_2-D1,0.301,18.071,0,0.000,0,0.000,54.292,5j65,0.909,15.656,0,0.000,0,0.000,93.605
T0950TS347_1-D1,0.301,15.505,0,0.000,0,0.000,58.800,5j65,0.909,15.656,0,0.000,0,0.000,93.605
T0950TS160_2-D1,1.000,21.998,0,0.000,1,0.003,66.998,5j1i,0.915,12.806,0,0.000,0,0.000,109.355
T0950TS441_1-D1,1.000,26.374,1,0.003,0,0.000,67.418,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS243_2-D1,1.000,22.201,0,0.000,0,0.000,67.449,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS058_1-D1,1.000,22.181,0,0.000,1,0.003,57.223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS007_2-D1,1.000,63.461,4,0.012,0,0.000,75.543,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS156_2-D1,1.000,22.418,0,0.000,0,0.000,48.415,4k1p,0.865,12.508,0,0.000,0,0.000,89.822
T0950TS085_2-D1,1.000,19.132,15,0.044,0,0.000,52.725,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS152_5-D1,1.000,19.626,0,0.000,3,0.009,72.911,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS488_2-D1,1.000,20.328,0,0.000,6,0.018,51.213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS324_4-D1,1.000,13.169,1,0.003,2,0.006,63.963,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS085_4-D1,1.000,24.730,0,0.000,0,0.000,58.954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS368_3-D1,1.000,14.785,0,0.000,1,0.003,55.976,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS116_5-D1,1.000,15.008,6,0.018,1,0.003,68.621,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
T0950TS312_2-D1,1.000,31.854,36,0.105,7,0.020,59.700,5kuc,0.909,16.295,0,0.000,0,0.000,93.170
T0950TS407_1-D1,1.000,15.088,0,0.000,3,0.009,64.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS378_3-D1,1.000,14.977,0,0.000,0,0.000,56.820,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS498_2-D1,1.000,16.100,3,0.009,2,0.006,63.744,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS116_1-D1,1.000,22.630,0,0.000,1,0.003,68.957,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS368_2-D1,1.000,13.964,0,0.000,1,0.003,51.669,4k1p,0.871,13.785,0,0.000,0,0.000,90.603
T0950TS164_2-D1,1.000,21.615,29,0.085,1,0.003,54.551,5j1i,0.915,12.806,0,0.000,0,0.000,109.355
T0950TS432_5-D1,1.000,35.282,0,0.000,0,0.000,71.876,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS470_4-D1,1.000,17.882,0,0.000,0,0.000,53.390,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS243_3-D1,1.000,17.333,0,0.000,0,0.000,69.473,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS407_2-D1,1.000,13.539,0,0.000,0,0.000,62.625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS004_4-D1,0.561,22.878,0,0.000,0,0.000,56.699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS432_3-D1,1.000,33.794,0,0.000,0,0.000,70.028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS246_5-D1,1.000,20.885,0,0.000,0,0.000,63.890,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS488_3-D1,1.000,13.272,0,0.000,0,0.000,53.205,2c2j,0.430,19.208,0,0.000,0,0.000,90.929
T0950TS160_5-D1,1.000,15.688,0,0.000,0,0.000,71.736,5j1i,0.915,12.806,0,0.000,0,0.000,109.355
T0950TS257_1-D1,1.000,16.028,0,0.000,2,0.006,61.850,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS402_2-D1,1.000,23.614,0,0.000,0,0.000,55.103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS312_4-D1,1.000,25.481,20,0.058,4,0.012,60.455,2xs1,0.965,16.262,0,0.000,1,0.002,87.193
T0950TS149_2-D1,1.000,31.569,1,0.003,0,0.000,72.302,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS407_5-D1,1.000,14.272,0,0.000,2,0.006,63.707,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS312_5-D1,1.000,22.929,13,0.038,3,0.009,58.658,5lm1,0.845,13.288,0,0.000,0,0.000,96.592
T0950TS160_4-D1,1.000,15.941,0,0.000,0,0.000,68.470,5j1i,0.915,12.806,0,0.000,0,0.000,109.355
T0950TS149_1-D1,1.000,22.345,0,0.000,0,0.000,69.776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS261_5-D1,1.000,27.184,58,0.170,8,0.023,73.066,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
T0950TS041_5-D1,1.000,14.212,0,0.000,1,0.003,61.872,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS368_1-D1,1.000,16.929,0,0.000,2,0.006,50.902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS337_1-D1,1.000,17.644,0,0.000,0,0.000,66.506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS221_1-D1,1.000,18.284,2,0.006,3,0.009,59.832,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS004_2-D1,1.000,24.550,1,0.003,0,0.000,55.680,5xei,0.871,19.333,0,0.000,1,0.003,93.390
T0950TS407_3-D1,1.000,13.705,0,0.000,0,0.000,63.857,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS149_5-D1,1.000,18.294,0,0.000,0,0.000,70.422,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS152_2-D1,1.000,20.650,0,0.000,2,0.006,69.049,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS058_4-D1,1.000,24.198,0,0.000,0,0.000,55.033,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS347_3-D1,0.301,18.562,0,0.000,0,0.000,52.744,5j65,0.909,15.656,0,0.000,0,0.000,93.605
T0950TS432_4-D1,1.000,35.185,0,0.000,0,0.000,69.978,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS365_4-D1,1.000,18.752,1,0.003,0,0.000,54.847,5ghe,0.912,16.244,1,0.003,0,0.000,90.696
T0950TS243_1-D1,1.000,22.206,0,0.000,1,0.003,69.977,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS085_1-D1,1.000,17.376,20,0.058,0,0.000,54.744,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS164_5-D1,1.000,16.508,15,0.044,0,0.000,49.369,5j1i,0.915,12.806,0,0.000,0,0.000,109.355
T0950TS497_4-D1,1.000,18.722,0,0.000,4,0.012,66.290,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS441_5-D1,1.000,25.023,0,0.000,0,0.000,63.771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS085_5-D1,1.000,24.730,0,0.000,0,0.000,58.954,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS110_2-D1,1.000,22.430,8,0.023,0,0.000,55.719,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS470_2-D1,1.000,21.721,2,0.006,0,0.000,57.674,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS116_4-D1,1.000,14.543,0,0.000,0,0.000,66.773,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS348_4-D1,1.000,64.338,41,0.120,78,0.228,60.924,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS156_4-D1,1.000,22.790,0,0.000,0,0.000,53.150,4k1p,0.865,12.508,0,0.000,0,0.000,89.822
T0950TS007_4-D1,1.000,44.748,1,0.003,0,0.000,68.847,1ynb,0.488,20.327,0,0.000,0,0.000,95.913
T0950TS402_4-D1,1.000,24.404,0,0.000,0,0.000,56.092,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS324_2-D1,1.000,13.506,0,0.000,3,0.009,60.590,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS498_1-D1,1.000,15.706,1,0.003,2,0.006,67.915,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS058_3-D1,1.000,19.862,0,0.000,0,0.000,55.061,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS257_3-D1,1.000,16.047,0,0.000,5,0.015,62.041,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS164_3-D1,1.000,19.981,27,0.079,0,0.000,54.071,5j1i,0.915,12.806,0,0.000,0,0.000,109.355
T0950TS266_2-D1,1.000,27.577,0,0.000,0,0.000,65.967,5i08,0.781,23.446,0,0.000,0,0.000,97.587
T0950TS368_4-D1,1.000,13.191,0,0.000,0,0.000,48.740,4k1p,0.871,13.785,0,0.000,0,0.000,90.603
T0950TS402_5-D1,1.000,25.283,0,0.000,0,0.000,56.722,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS004_1-D1,1.000,28.596,0,0.000,0,0.000,54.895,5xei,0.871,19.333,0,0.000,1,0.003,93.390
T0950TS441_2-D1,1.000,25.929,2,0.006,0,0.000,70.695,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS261_3-D1,1.000,21.102,33,0.096,0,0.000,65.606,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
T0950TS243_5-D1,1.000,14.228,0,0.000,1,0.003,62.083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS497_2-D1,1.000,17.507,0,0.000,2,0.006,65.109,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS261_1-D1,1.000,19.280,28,0.082,0,0.000,66.815,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
T0950TS402_1-D1,1.000,24.323,0,0.000,0,0.000,53.335,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS312_3-D1,1.000,21.668,1,0.003,0,0.000,59.964,4d1e,0.956,15.523,2,0.005,2,0.005,98.463
T0950TS261_2-D1,1.000,28.399,36,0.105,6,0.018,66.373,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
T0950TS266_5-D1,1.000,27.242,0,0.000,0,0.000,65.192,4k1p,0.874,14.019,0,0.000,0,0.000,87.522
T0950TS266_4-D1,1.000,26.374,0,0.000,0,0.000,69.040,5i08,0.781,23.446,0,0.000,0,0.000,97.587
T0950TS110_1-D1,1.000,23.283,10,0.029,1,0.003,57.763,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS246_3-D1,1.000,17.604,11,0.032,0,0.000,55.974,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS368_5-D1,1.000,16.175,0,0.000,1,0.003,54.627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS257_5-D1,1.000,16.120,0,0.000,2,0.006,60.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS116_3-D1,1.000,21.523,0,0.000,0,0.000,65.447,5j65,0.909,15.656,0,0.000,0,0.000,93.605
T0950TS023_3-D1,1.000,15.879,6,0.018,0,0.000,75.051,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS497_5-D1,1.000,17.267,0,0.000,1,0.003,62.364,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS124_3-D1,1.000,14.036,0,0.000,0,0.000,71.237,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS152_1-D1,1.000,18.098,0,0.000,3,0.009,70.578,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0950TS145_4-D1,1.000,19.895,20,0.058,1,0.003,63.335,1qoy,0.801,14.469,0,0.000,0,0.000,90.065
