Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0970TS023_1-D1,1.000,27.273,0,0.000,1,0.010,39.730,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS124_4-D1,1.000,24.750,0,0.000,1,0.010,40.363,1jg5,0.847,23.213,0,0.000,3,0.036,41.739
T0970TS164_3-D1,1.000,42.855,29,0.299,1,0.010,49.823,1wpl,0.859,23.982,0,0.000,2,0.024,38.514
T0970TS047_1-D1,1.000,34.701,0,0.000,1,0.010,23.866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS457_5-D1,1.000,28.376,0,0.000,1,0.010,32.040,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS007_3-D1,1.000,35.475,0,0.000,1,0.010,39.959,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS492_3-D1,1.000,51.484,0,0.000,1,0.010,64.184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS335_2-D1,1.000,27.819,0,0.000,1,0.010,28.269,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS407_3-D1,1.000,28.376,0,0.000,1,0.010,32.040,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS488_4-D1,1.000,39.329,0,0.000,1,0.010,43.467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS476_1-D1,1.000,45.833,0,0.000,1,0.010,57.314,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS432_2-D1,1.000,30.944,0,0.000,1,0.010,41.192,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS497_3-D1,1.000,32.567,0,0.000,1,0.010,38.344,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS044_3-D1,1.000,28.376,0,0.000,1,0.010,32.040,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS043_2-D1,1.000,20.154,0,0.000,1,0.010,24.385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS058_5-D1,1.000,34.444,0,0.000,1,0.010,38.878,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS043_4-D1,1.000,19.896,0,0.000,1,0.010,28.023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS197_4-D1,1.000,27.445,0,0.000,1,0.010,37.358,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS347_1-D1,0.247,12.422,0,0.000,0,0.000,30.248,1wpl,0.859,23.888,0,0.000,2,0.024,38.473
T0970TS214_3-D1,1.000,25.210,0,0.000,1,0.010,34.910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS351_2-D1,1.000,31.367,0,0.000,2,0.021,33.211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS097_1-D1,1.000,35.274,1,0.010,1,0.010,36.414,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS347_5-D1,0.247,11.785,0,0.000,0,0.000,16.756,1wpl,0.859,23.888,0,0.000,2,0.024,38.473
T0970TS192_1-D1,1.000,24.947,0,0.000,2,0.021,33.389,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS390_1-D1,1.000,35.214,3,0.031,1,0.010,32.546,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS476_5-D1,1.000,42.201,0,0.000,1,0.010,47.641,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS135_3-D1,1.000,24.523,0,0.000,1,0.010,37.711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS324_1-D1,1.000,25.642,0,0.000,1,0.010,33.910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS266_2-D1,1.000,29.967,0,0.000,1,0.010,39.404,1jg5,0.835,22.459,0,0.000,3,0.036,38.193
T0970TS164_4-D1,1.000,43.451,28,0.289,3,0.031,42.846,1wpl,0.859,23.982,0,0.000,2,0.024,38.514
T0970TS458_2-D1,1.000,31.834,0,0.000,2,0.021,33.152,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS488_1-D1,1.000,28.387,0,0.000,1,0.010,31.959,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS498_5-D1,1.000,23.603,0,0.000,1,0.010,35.247,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS004_5-D1,1.000,36.335,0,0.000,1,0.010,31.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS043_5-D1,1.000,21.792,0,0.000,1,0.010,23.655,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS337_1-D1,1.000,34.123,0,0.000,1,0.010,36.952,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS458_1-D1,1.000,31.024,0,0.000,1,0.010,28.902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS377_4-D1,1.000,25.803,0,0.000,1,0.010,25.157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS418_1-D1,1.000,34.444,0,0.000,1,0.010,38.878,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS086_5-D1,1.000,29.686,1,0.010,1,0.010,34.562,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS337_2-D1,1.000,38.928,17,0.175,1,0.010,43.102,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS426_3-D1,1.000,24.525,0,0.000,1,0.010,37.732,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS041_5-D1,1.000,32.343,0,0.000,1,0.010,40.492,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS406_3-D1,1.000,27.973,0,0.000,1,0.010,28.042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS117_1-D1,1.000,29.082,0,0.000,1,0.010,50.425,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS401_4-D1,1.000,47.703,0,0.000,1,0.010,68.777,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS274_4-D1,1.000,25.622,0,0.000,1,0.010,31.682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS257_3-D1,1.000,34.774,0,0.000,2,0.021,26.332,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS471_2-D1,1.000,24.136,0,0.000,1,0.010,26.228,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS498_4-D1,1.000,22.994,0,0.000,1,0.010,38.427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS068_3-D1,1.000,23.830,1,0.010,0,0.000,28.089,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS149_4-D1,1.000,35.885,0,0.000,1,0.010,45.929,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS498_2-D1,1.000,24.339,0,0.000,2,0.021,40.458,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS309_3-D1,1.000,32.878,0,0.000,1,0.010,34.599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS157_4-D1,1.000,34.444,0,0.000,1,0.010,28.002,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS279_4-D1,1.000,33.476,0,0.000,1,0.010,37.171,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS377_2-D1,1.000,28.319,1,0.010,4,0.041,32.395,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS471_4-D1,1.000,37.560,0,0.000,1,0.010,25.650,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS112_2-D1,0.976,23.690,0,0.000,1,0.010,158.824,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS457_3-D1,1.000,34.453,7,0.072,0,0.000,38.170,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS112_5-D1,0.976,26.290,0,0.000,1,0.010,161.471,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS257_1-D1,1.000,28.926,0,0.000,1,0.010,19.807,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS266_3-D1,1.000,29.373,0,0.000,1,0.010,34.877,1jg5,0.835,22.459,0,0.000,3,0.036,38.193
T0970TS086_3-D1,1.000,30.479,1,0.010,3,0.031,37.249,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS044_1-D1,1.000,32.799,0,0.000,1,0.010,39.026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS274_2-D1,1.000,26.511,0,0.000,1,0.010,28.657,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS163_1-D1,1.000,38.455,18,0.186,0,0.000,38.912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS460_4-D1,1.000,28.890,0,0.000,0,0.000,27.797,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS418_3-D1,1.000,39.329,0,0.000,1,0.010,43.467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS196_4-D1,1.000,27.753,0,0.000,1,0.010,34.320,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS097_2-D1,1.000,31.536,2,0.021,0,0.000,30.226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS335_3-D1,1.000,24.440,0,0.000,1,0.010,30.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS472_3-D1,1.000,37.025,0,0.000,1,0.010,36.207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS324_4-D1,1.000,24.609,0,0.000,2,0.021,33.635,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS470_3-D1,1.000,30.086,0,0.000,1,0.010,27.826,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS164_5-D1,1.000,28.075,0,0.000,1,0.010,38.523,1wpl,0.859,23.982,0,0.000,2,0.024,38.514
T0970TS208_1-D1,1.000,31.672,0,0.000,1,0.010,31.750,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS085_3-D1,1.000,46.136,20,0.206,0,0.000,36.938,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS488_2-D1,1.000,35.807,0,0.000,3,0.031,38.257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS152_4-D1,1.000,33.499,0,0.000,2,0.021,43.392,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS007_4-D1,1.000,37.729,0,0.000,1,0.010,43.398,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS460_1-D1,1.000,25.633,0,0.000,1,0.010,30.863,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS348_5-D1,1.000,54.868,47,0.485,2,0.021,45.303,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS354_1-D1,1.000,23.950,0,0.000,1,0.010,32.714,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS196_5-D1,1.000,28.479,0,0.000,1,0.010,33.173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS312_4-D1,1.000,38.427,2,0.021,2,0.021,36.008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS365_3-D1,1.000,39.981,2,0.021,1,0.010,42.049,1jg5,0.847,23.213,0,0.000,3,0.036,41.739
T0970TS004_3-D1,1.000,50.586,0,0.000,1,0.010,26.885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS224_5-D1,1.000,24.581,0,0.000,1,0.010,30.280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS472_4-D1,1.000,35.374,0,0.000,1,0.010,30.868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS329_2-D1,1.000,29.142,1,0.010,1,0.010,28.221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS163_3-D1,1.000,37.011,17,0.175,1,0.010,34.178,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS288_4-D1,1.000,46.747,0,0.000,1,0.010,64.800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS406_2-D1,1.000,28.336,0,0.000,1,0.010,32.839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS058_4-D1,1.000,28.510,0,0.000,1,0.010,34.052,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS221_1-D1,1.000,27.754,0,0.000,1,0.010,34.320,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS337_3-D1,1.000,40.927,22,0.227,1,0.010,37.374,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS377_5-D1,1.000,28.510,1,0.010,2,0.021,36.071,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS441_2-D1,1.000,31.209,0,0.000,1,0.010,36.797,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS378_3-D1,1.000,27.345,0,0.000,1,0.010,29.900,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS492_5-D1,1.000,46.521,0,0.000,1,0.010,66.721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS426_5-D1,1.000,48.265,27,0.278,1,0.010,45.301,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS335_4-D1,1.000,29.208,0,0.000,1,0.010,30.694,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS222_1-D1,1.000,24.913,0,0.000,1,0.010,26.996,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS117_4-D1,1.000,29.039,0,0.000,1,0.010,40.155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS257_5-D1,1.000,36.762,0,0.000,1,0.010,19.628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS402_4-D1,1.000,31.008,0,0.000,1,0.010,34.138,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS378_5-D1,1.000,33.374,0,0.000,0,0.000,36.599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS377_1-D1,1.000,24.379,0,0.000,2,0.021,35.121,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS366_1-D1,1.000,24.583,0,0.000,1,0.010,30.281,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS152_3-D1,1.000,34.317,0,0.000,1,0.010,38.543,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS224_1-D1,1.000,38.005,8,0.082,1,0.010,49.316,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS222_5-D1,1.000,24.548,0,0.000,1,0.010,25.854,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS402_1-D1,1.000,28.226,0,0.000,1,0.010,32.654,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS279_5-D1,1.000,35.355,0,0.000,1,0.010,31.167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS221_2-D1,1.000,26.483,0,0.000,2,0.021,27.762,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS381_1-D1,1.000,26.102,0,0.000,1,0.010,41.761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS192_2-D1,1.000,24.140,0,0.000,3,0.031,34.035,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS055_4-D1,1.000,24.525,0,0.000,1,0.010,37.732,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS089_2-D1,1.000,35.044,0,0.000,1,0.010,31.661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS492_2-D1,1.000,47.884,0,0.000,1,0.010,71.883,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS281_1-D1,1.000,28.447,0,0.000,1,0.010,34.585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS378_2-D1,1.000,29.166,0,0.000,1,0.010,36.733,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS058_2-D1,1.000,27.171,0,0.000,1,0.010,26.199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS432_4-D1,1.000,31.376,0,0.000,1,0.010,39.018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS089_5-D1,1.000,24.581,0,0.000,1,0.010,30.280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS354_3-D1,1.000,38.980,5,0.052,1,0.010,39.172,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS043_3-D1,1.000,20.661,0,0.000,1,0.010,31.208,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS288_1-D1,1.000,52.200,0,0.000,0,0.000,64.764,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS007_2-D1,1.000,41.509,0,0.000,1,0.010,38.135,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS378_4-D1,1.000,27.134,0,0.000,1,0.010,36.188,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS426_4-D1,1.000,28.336,0,0.000,1,0.010,32.839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS149_5-D1,1.000,38.424,0,0.000,1,0.010,37.176,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS460_5-D1,1.000,28.447,0,0.000,0,0.000,27.224,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS358_2-D1,1.000,42.425,18,0.186,2,0.021,37.998,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS378_1-D1,1.000,29.773,0,0.000,1,0.010,32.577,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS457_2-D1,1.000,28.336,0,0.000,1,0.010,32.839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS351_5-D1,1.000,31.367,0,0.000,2,0.021,33.211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS322_4-D1,1.000,34.924,2,0.021,0,0.000,39.212,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS214_2-D1,1.000,24.407,0,0.000,2,0.021,30.333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS243_1-D1,1.000,34.856,0,0.000,1,0.010,30.144,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS351_4-D1,1.000,31.367,0,0.000,2,0.021,33.211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS243_4-D1,1.000,22.545,0,0.000,1,0.010,33.797,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS407_4-D1,1.000,32.878,0,0.000,1,0.010,34.599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS441_1-D1,1.000,27.973,0,0.000,1,0.010,28.042,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS117_5-D1,1.000,30.133,0,0.000,2,0.021,45.021,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS344_4-D1,1.000,28.336,0,0.000,1,0.010,29.843,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS322_1-D1,1.000,33.171,7,0.072,1,0.010,42.199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS368_1-D1,1.000,24.581,0,0.000,1,0.010,30.280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS335_5-D1,1.000,27.675,0,0.000,1,0.010,37.323,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS124_5-D1,1.000,21.985,0,0.000,1,0.010,43.904,1jg5,0.847,23.213,0,0.000,3,0.036,41.739
T0970TS208_3-D1,1.000,30.447,0,0.000,1,0.010,27.891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS135_2-D1,1.000,27.753,0,0.000,1,0.010,34.320,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS387_1-D1,1.000,39.882,0,0.000,1,0.010,30.278,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS470_1-D1,1.000,32.355,0,0.000,1,0.010,29.083,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS288_5-D1,1.000,45.641,0,0.000,1,0.010,60.996,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS097_5-D1,1.000,32.246,0,0.000,1,0.010,34.769,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS068_1-D1,1.000,24.582,1,0.010,1,0.010,26.875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS124_1-D1,1.000,19.606,0,0.000,0,0.000,39.501,1jg5,0.847,23.213,0,0.000,3,0.036,41.739
T0970TS041_1-D1,1.000,34.298,0,0.000,1,0.010,27.374,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS116_2-D1,1.000,27.275,0,0.000,1,0.010,38.541,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS279_3-D1,1.000,32.210,0,0.000,1,0.010,41.468,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS348_2-D1,1.000,90.249,4,0.041,59,0.608,34.265,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS089_1-D1,1.000,31.956,0,0.000,1,0.010,32.360,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS358_4-D1,1.000,42.362,17,0.175,2,0.021,40.407,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS418_5-D1,1.000,28.336,0,0.000,1,0.010,32.839,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS214_5-D1,1.000,26.242,0,0.000,1,0.010,30.928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS380_2-D1,1.000,29.429,1,0.010,1,0.010,25.198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS246_5-D1,1.000,30.934,0,0.000,1,0.010,40.944,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS163_5-D1,1.000,32.401,11,0.113,1,0.010,28.903,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS282_4-D1,1.000,35.654,0,0.000,1,0.010,45.896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS418_4-D1,1.000,31.682,3,0.031,0,0.000,37.357,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS288_2-D1,1.000,47.265,0,0.000,1,0.010,59.151,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS432_1-D1,1.000,31.160,0,0.000,1,0.010,33.172,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS244_5-D1,1.000,33.667,1,0.010,1,0.010,36.543,1jg5,0.847,23.213,0,0.000,3,0.036,41.739
T0970TS192_4-D1,1.000,32.022,0,0.000,1,0.010,26.528,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS389_1-D1,1.000,29.960,1,0.010,1,0.010,29.760,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS221_3-D1,1.000,27.926,0,0.000,1,0.010,27.935,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0970TS458_4-D1,1.000,30.957,0,0.000,2,0.021,30.966,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
