Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0963TS089_3-D4,1.000,58.136,12,0.188,0,0.000,73.201,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS246_5-D4,1.000,46.176,0,0.000,1,0.016,60.499,4lgn,0.641,46.589,0,0.000,0,0.000,91.962
T0963TS077_1-D4,1.000,34.542,0,0.000,2,0.031,54.341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS351_3-D4,1.000,53.409,0,0.000,3,0.047,65.860,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS085_3-D4,1.000,50.688,1,0.016,0,0.000,67.479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS196_4-D4,1.000,35.456,3,0.047,0,0.000,74.260,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS368_4-D4,1.000,38.942,1,0.016,1,0.016,44.931,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS192_5-D4,1.000,35.456,3,0.047,0,0.000,74.260,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS358_1-D4,1.000,52.661,8,0.125,0,0.000,57.443,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS324_5-D4,1.000,40.333,1,0.016,2,0.031,73.018,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS390_4-D4,1.000,38.713,0,0.000,0,0.000,62.162,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS156_3-D4,1.000,33.706,0,0.000,0,0.000,63.186,5efv,0.844,34.526,0,0.000,0,0.000,84.807
T0963TS492_1-D4,1.000,40.073,0,0.000,0,0.000,64.817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS488_1-D4,1.000,50.817,0,0.000,1,0.016,65.141,2pyg,0.453,33.940,0,0.000,0,0.000,106.093
T0963TS322_4-D4,1.000,50.203,12,0.188,1,0.016,64.884,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS124_3-D4,1.000,36.797,0,0.000,0,0.000,67.359,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS257_2-D4,1.000,47.638,0,0.000,2,0.031,64.182,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS068_1-D4,1.000,61.288,0,0.000,0,0.000,66.433,5nxf,0.953,44.294,0,0.000,0,0.000,101.290
T0963TS257_3-D4,1.000,42.269,0,0.000,1,0.016,77.902,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS368_5-D4,1.000,37.418,0,0.000,0,0.000,69.293,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS117_3-D4,1.000,40.190,0,0.000,3,0.047,69.428,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS085_2-D4,1.000,52.854,10,0.156,0,0.000,70.950,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS497_4-D4,1.000,44.113,0,0.000,1,0.016,63.297,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS116_2-D4,1.000,40.793,0,0.000,0,0.000,70.508,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS470_2-D4,1.000,44.782,0,0.000,0,0.000,62.169,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS222_1-D4,1.000,36.513,0,0.000,0,0.000,62.328,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS007_3-D4,1.000,47.149,0,0.000,0,0.000,72.951,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS407_5-D4,1.000,47.502,0,0.000,0,0.000,66.721,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS498_3-D4,1.000,41.884,1,0.016,1,0.016,66.324,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS348_1-D4,1.000,65.886,3,0.047,16,0.250,68.585,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS197_3-D4,1.000,35.539,0,0.000,0,0.000,62.377,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS337_1-D4,1.000,48.149,0,0.000,0,0.000,67.521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS309_2-D4,1.000,35.456,3,0.047,0,0.000,74.260,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS279_5-D4,1.000,45.168,0,0.000,0,0.000,73.326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS086_4-D4,1.000,38.942,1,0.016,1,0.016,44.931,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS322_5-D4,1.000,48.219,15,0.234,0,0.000,76.213,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS358_4-D4,1.000,53.399,8,0.125,0,0.000,58.393,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS460_4-D4,1.000,34.075,0,0.000,0,0.000,72.479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS322_2-D4,1.000,45.185,3,0.047,0,0.000,70.517,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS023_3-D4,1.000,42.052,0,0.000,1,0.016,68.393,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS261_5-D4,1.000,46.039,6,0.094,1,0.016,73.364,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS418_2-D4,1.000,44.453,0,0.000,0,0.000,61.964,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS043_4-D4,1.000,26.350,0,0.000,0,0.000,54.467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS378_3-D4,1.000,40.904,0,0.000,0,0.000,68.350,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS149_4-D4,1.000,47.008,0,0.000,0,0.000,71.127,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS458_4-D4,1.000,58.383,0,0.000,1,0.016,58.406,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS312_5-D4,1.000,46.307,0,0.000,0,0.000,71.099,4kmq,0.906,35.233,0,0.000,0,0.000,92.644
T0963TS149_5-D4,1.000,47.698,0,0.000,0,0.000,55.111,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS112_1-D4,1.000,45.643,0,0.000,0,0.000,70.731,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS441_4-D4,1.000,38.644,0,0.000,0,0.000,67.906,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS312_1-D4,1.000,58.248,2,0.031,0,0.000,74.254,3h09,0.812,39.552,0,0.000,0,0.000,95.414
T0963TS047_1-D4,1.000,53.614,0,0.000,0,0.000,82.823,5x7o,0.969,34.210,0,0.000,0,0.000,98.005
T0963TS390_3-D4,1.000,41.405,0,0.000,0,0.000,61.413,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS023_5-D4,1.000,34.750,0,0.000,0,0.000,76.382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS110_2-D4,1.000,55.072,6,0.094,3,0.047,61.067,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS365_1-D4,1.000,53.868,1,0.016,0,0.000,76.227,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS208_5-D4,1.000,41.761,0,0.000,0,0.000,70.252,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS112_5-D4,1.000,37.365,0,0.000,0,0.000,72.610,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS312_4-D4,1.000,61.167,4,0.062,3,0.047,72.277,4wmy,0.781,44.412,0,0.000,1,0.013,103.204
T0963TS085_4-D4,1.000,50.314,1,0.016,0,0.000,67.686,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS348_4-D4,1.000,70.673,6,0.094,16,0.250,80.233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS116_3-D4,1.000,45.859,0,0.000,0,0.000,68.896,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS312_2-D4,1.000,56.900,13,0.203,1,0.016,71.537,1xgk,0.438,33.557,0,0.000,0,0.000,88.557
T0963TS041_5-D4,1.000,54.604,0,0.000,3,0.047,70.815,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS497_5-D4,1.000,41.304,0,0.000,3,0.047,65.855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS149_1-D4,1.000,38.995,0,0.000,0,0.000,67.386,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS368_3-D4,1.000,41.585,0,0.000,0,0.000,64.072,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS152_2-D4,1.000,41.813,0,0.000,2,0.031,80.380,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS055_3-D4,1.000,37.418,0,0.000,0,0.000,69.293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS441_1-D4,1.000,35.142,0,0.000,0,0.000,65.571,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS309_1-D4,1.000,43.727,0,0.000,1,0.016,74.817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS163_2-D4,1.000,37.561,14,0.219,0,0.000,75.274,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS246_4-D4,1.000,49.023,0,0.000,1,0.016,76.094,5fkq,0.750,43.329,0,0.000,0,0.000,108.724
T0963TS470_1-D4,1.000,43.449,1,0.016,1,0.016,67.268,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS335_2-D4,1.000,42.467,1,0.016,1,0.016,71.419,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS457_3-D4,1.000,41.715,0,0.000,0,0.000,52.752,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS222_2-D4,1.000,36.100,0,0.000,0,0.000,62.451,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS335_5-D4,1.000,42.100,1,0.016,0,0.000,71.213,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS335_4-D4,1.000,42.356,0,0.000,0,0.000,76.181,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS160_1-D4,1.000,52.537,22,0.344,0,0.000,73.293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS196_3-D4,1.000,38.871,0,0.000,0,0.000,62.765,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS208_2-D4,1.000,44.850,0,0.000,0,0.000,62.264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS156_4-D4,1.000,33.051,0,0.000,0,0.000,46.371,5efv,0.844,34.526,0,0.000,0,0.000,84.807
T0963TS068_5-D4,1.000,58.971,1,0.016,0,0.000,66.685,5nxf,0.953,44.294,0,0.000,0,0.000,101.290
T0963TS145_2-D4,1.000,44.391,11,0.172,1,0.016,66.957,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS365_4-D4,1.000,61.883,1,0.016,1,0.016,73.076,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS358_5-D4,1.000,55.571,8,0.125,0,0.000,66.284,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS110_3-D4,1.000,57.222,7,0.109,1,0.016,67.085,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS366_5-D4,1.000,44.359,1,0.016,0,0.000,69.929,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS041_2-D4,1.000,52.083,0,0.000,2,0.031,64.150,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS472_1-D4,1.000,46.070,0,0.000,0,0.000,70.016,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS192_4-D4,1.000,27.942,0,0.000,0,0.000,64.770,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS243_4-D4,1.000,41.194,0,0.000,0,0.000,60.979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS058_3-D4,1.000,39.287,0,0.000,0,0.000,64.995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS071_1-D4,1.000,44.866,2,0.031,2,0.031,70.809,4gc1,0.406,49.493,0,0.000,0,0.000,98.519
T0963TS044_4-D4,1.000,46.176,6,0.094,0,0.000,61.416,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS492_3-D4,1.000,41.928,0,0.000,0,0.000,63.611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS085_1-D4,1.000,46.758,4,0.062,0,0.000,71.811,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS047_3-D4,1.000,50.625,0,0.000,0,0.000,60.611,3h09,0.812,39.552,0,0.000,0,0.000,95.414
T0963TS324_3-D4,1.000,36.857,1,0.016,1,0.016,71.050,5efv,0.844,34.526,0,0.000,0,0.000,84.807
T0963TS426_4-D4,1.000,39.505,0,0.000,0,0.000,75.743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS337_2-D4,1.000,46.365,0,0.000,0,0.000,65.322,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS426_2-D4,1.000,38.871,0,0.000,0,0.000,62.765,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS282_1-D4,1.000,39.968,0,0.000,0,0.000,66.805,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS335_1-D4,1.000,41.770,0,0.000,0,0.000,69.973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS378_2-D4,1.000,44.890,0,0.000,0,0.000,67.873,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS244_1-D4,1.000,43.428,0,0.000,0,0.000,60.311,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS446_4-D4,1.000,41.159,0,0.000,0,0.000,66.126,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS112_2-D4,1.000,41.809,0,0.000,0,0.000,71.623,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS377_1-D4,1.000,43.909,0,0.000,1,0.016,77.993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS472_3-D4,1.000,46.240,0,0.000,0,0.000,65.569,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS261_3-D4,1.000,59.454,17,0.266,3,0.047,66.866,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS122_1-D4,1.000,75.567,47,0.734,10,0.156,74.967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS055_5-D4,1.000,38.942,1,0.016,1,0.016,44.931,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS407_1-D4,1.000,54.619,0,0.000,2,0.031,76.640,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS279_4-D4,1.000,48.291,1,0.016,1,0.016,71.859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS261_1-D4,1.000,35.456,3,0.047,0,0.000,74.260,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS366_3-D4,1.000,49.228,0,0.000,0,0.000,72.477,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS377_3-D4,1.000,41.938,1,0.016,0,0.000,70.628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS402_1-D4,1.000,46.298,0,0.000,0,0.000,51.464,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS432_2-D4,1.000,43.686,0,0.000,0,0.000,78.628,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS498_5-D4,1.000,41.150,0,0.000,1,0.016,62.744,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS089_2-D4,1.000,35.456,3,0.047,0,0.000,74.260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS407_3-D4,1.000,44.185,0,0.000,2,0.031,68.147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS043_1-D4,1.000,32.230,0,0.000,1,0.016,62.382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS043_3-D4,1.000,28.550,0,0.000,0,0.000,53.154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS244_5-D4,1.000,44.411,0,0.000,0,0.000,70.870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS135_1-D4,1.000,38.590,0,0.000,0,0.000,66.840,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS312_3-D4,1.000,52.739,6,0.094,2,0.031,74.113,1k6j,0.547,41.904,0,0.000,0,0.000,106.936
T0963TS043_2-D4,1.000,26.546,0,0.000,0,0.000,67.959,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS470_4-D4,1.000,44.453,0,0.000,0,0.000,61.964,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS149_3-D4,1.000,47.214,0,0.000,0,0.000,66.870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS282_5-D4,1.000,54.133,0,0.000,3,0.047,57.030,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS288_2-D4,1.000,43.936,0,0.000,0,0.000,57.499,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS358_3-D4,1.000,54.108,9,0.141,0,0.000,59.261,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS071_2-D4,1.000,50.817,0,0.000,1,0.016,65.141,1ru4,0.547,41.925,0,0.000,0,0.000,94.823
T0963TS354_4-D4,1.000,41.585,0,0.000,0,0.000,64.072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS354_1-D4,1.000,35.456,3,0.047,0,0.000,74.260,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS282_3-D4,1.000,53.031,0,0.000,3,0.047,57.586,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS358_2-D4,1.000,54.128,9,0.141,0,0.000,64.891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS274_1-D4,1.000,53.805,0,0.000,1,0.016,70.096,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS222_4-D4,1.000,35.604,0,0.000,0,0.000,56.583,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS196_2-D4,1.000,37.168,0,0.000,0,0.000,61.038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS197_4-D4,1.000,33.216,0,0.000,0,0.000,61.485,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS116_4-D4,1.000,42.477,0,0.000,0,0.000,60.142,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS152_3-D4,1.000,47.075,0,0.000,4,0.062,76.542,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS116_5-D4,1.000,42.203,0,0.000,0,0.000,74.485,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS458_3-D4,1.000,53.782,0,0.000,3,0.047,69.603,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS446_5-D4,1.000,44.699,0,0.000,0,0.000,61.742,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS378_1-D4,1.000,44.411,0,0.000,0,0.000,70.870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS351_5-D4,1.000,53.409,0,0.000,3,0.047,65.860,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS055_2-D4,1.000,36.797,0,0.000,0,0.000,66.664,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS163_4-D4,1.000,48.851,9,0.141,0,0.000,63.940,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS086_1-D4,1.000,41.715,0,0.000,0,0.000,52.752,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS089_5-D4,1.000,41.585,0,0.000,0,0.000,64.072,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS348_2-D4,1.000,64.672,4,0.062,11,0.172,68.856,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS406_1-D4,1.000,41.585,0,0.000,0,0.000,64.072,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS124_4-D4,1.000,39.505,0,0.000,0,0.000,75.743,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS368_1-D4,1.000,41.715,0,0.000,0,0.000,52.752,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS058_5-D4,1.000,35.148,0,0.000,0,0.000,61.088,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS163_3-D4,1.000,49.312,6,0.094,0,0.000,55.441,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS243_3-D4,1.000,34.388,0,0.000,0,0.000,58.907,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS457_5-D4,1.000,37.168,0,0.000,0,0.000,61.038,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS426_1-D4,1.000,37.616,1,0.016,0,0.000,67.964,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS145_1-D4,1.000,42.855,8,0.125,1,0.016,59.284,4unm,0.797,45.630,0,0.000,1,0.010,89.661
T0963TS257_5-D4,1.000,43.154,0,0.000,4,0.062,80.481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS390_5-D4,1.000,46.531,0,0.000,0,0.000,60.254,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS288_4-D4,1.000,45.899,0,0.000,0,0.000,50.264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS117_2-D4,1.000,48.531,2,0.031,2,0.031,71.374,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS243_1-D4,1.000,34.778,0,0.000,0,0.000,71.396,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS460_3-D4,1.000,33.765,0,0.000,0,0.000,72.563,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS470_5-D4,1.000,44.734,1,0.016,0,0.000,62.720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS007_1-D4,1.000,56.572,0,0.000,0,0.000,79.737,2edh,0.562,46.335,0,0.000,0,0.000,103.888
T0963TS224_1-D4,1.000,50.613,15,0.234,2,0.031,76.999,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS135_3-D4,1.000,36.997,0,0.000,0,0.000,64.164,4mtm,0.609,33.208,0,0.000,0,0.000,93.015
T0963TS208_3-D4,1.000,48.229,0,0.000,0,0.000,53.020,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS023_2-D4,1.000,43.727,0,0.000,1,0.016,74.817,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0963TS492_4-D4,1.000,36.740,0,0.000,0,0.000,65.186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
