Model Name,Model Coverage,Model Average Backbone Error,Model Twisted Peptide Count,Frac,Model cis/trans Flips,Frac,Model Average Sidechain Error,Template Name,Template Coverage,Template Average Backbone Error,Template Twisted Peptide Count,Frac,Template cis/trans Flips,Frac,Template Average Sidechain Error
T0955TS309_2-D1,1.000,40.527,10,0.244,0,0.000,39.298,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS402_4-D1,1.000,16.483,0,0.000,0,0.000,32.590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS377_5-D1,1.000,20.182,1,0.024,0,0.000,40.361,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS192_5-D1,1.000,40.663,2,0.049,1,0.024,59.809,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS365_2-D1,1.000,32.524,1,0.024,0,0.000,46.599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS335_4-D1,1.000,18.991,0,0.000,0,0.000,30.517,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS471_1-D1,1.000,20.282,0,0.000,0,0.000,23.672,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS152_1-D1,1.000,26.823,0,0.000,0,0.000,59.609,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS441_3-D1,1.000,34.678,15,0.366,0,0.000,37.870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS241_2-D1,1.000,29.082,3,0.073,0,0.000,43.611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS055_3-D1,1.000,26.679,0,0.000,0,0.000,40.775,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS497_1-D1,1.000,31.417,0,0.000,0,0.000,47.946,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS041_1-D1,1.000,24.681,0,0.000,0,0.000,37.342,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS004_1-D1,1.000,27.764,0,0.000,0,0.000,41.285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS196_5-D1,1.000,15.750,0,0.000,0,0.000,31.682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS322_3-D1,1.000,26.679,0,0.000,0,0.000,40.599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS071_4-D1,1.000,27.302,2,0.049,0,0.000,44.955,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS418_3-D1,1.000,15.750,0,0.000,0,0.000,31.682,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS460_2-D1,1.000,23.798,0,0.000,0,0.000,40.285,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS246_1-D1,1.000,22.691,0,0.000,0,0.000,41.187,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS497_4-D1,1.000,33.822,0,0.000,0,0.000,49.098,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS004_2-D1,1.000,36.270,0,0.000,0,0.000,27.557,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS492_1-D1,1.000,21.608,0,0.000,0,0.000,27.255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS097_3-D1,1.000,29.647,0,0.000,0,0.000,30.217,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS498_3-D1,1.000,19.674,0,0.000,0,0.000,30.698,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS312_4-D1,1.000,30.565,0,0.000,0,0.000,29.481,6ap4,0.878,24.576,0,0.000,0,0.000,45.394
T0955TS288_3-D1,1.000,23.607,0,0.000,0,0.000,23.165,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS441_1-D1,1.000,15.580,0,0.000,0,0.000,34.329,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS163_1-D1,1.000,23.375,1,0.024,0,0.000,39.385,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS312_3-D1,1.000,34.385,0,0.000,0,0.000,41.469,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS160_4-D1,1.000,30.208,5,0.122,0,0.000,38.360,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS406_4-D1,1.000,24.859,0,0.000,0,0.000,29.548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS309_3-D1,1.000,16.483,0,0.000,0,0.000,32.590,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS288_5-D1,1.000,38.978,0,0.000,0,0.000,21.948,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS257_1-D1,1.000,32.615,0,0.000,0,0.000,22.796,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS152_4-D1,1.000,34.334,0,0.000,0,0.000,52.375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS377_3-D1,1.000,19.437,0,0.000,0,0.000,36.371,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS390_5-D1,1.000,20.746,0,0.000,0,0.000,23.743,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS241_4-D1,1.000,15.644,0,0.000,0,0.000,35.687,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS498_2-D1,1.000,19.236,0,0.000,0,0.000,29.110,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS348_1-D1,1.000,58.118,26,0.634,2,0.049,42.216,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS309_5-D1,1.000,16.624,0,0.000,0,0.000,33.149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS157_2-D1,1.000,28.007,0,0.000,0,0.000,31.964,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS089_5-D1,1.000,27.014,0,0.000,0,0.000,37.928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS457_5-D1,1.000,21.421,0,0.000,0,0.000,36.216,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS117_2-D1,0.976,24.481,0,0.000,0,0.000,50.348,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS160_5-D1,1.000,39.417,11,0.268,0,0.000,40.221,5jg9,0.780,24.985,0,0.000,0,0.000,34.738
T0955TS058_2-D1,1.000,15.858,0,0.000,0,0.000,35.095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS047_3-D1,1.000,29.482,0,0.000,0,0.000,32.765,2awa,0.902,24.134,0,0.000,0,0.000,59.283
T0955TS246_5-D1,1.000,22.851,0,0.000,0,0.000,45.993,5jg9,0.780,24.985,0,0.000,0,0.000,34.738
T0955TS351_2-D1,1.000,23.780,0,0.000,0,0.000,38.160,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS458_3-D1,1.000,25.836,0,0.000,0,0.000,35.605,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS117_1-D1,1.000,20.991,0,0.000,0,0.000,30.589,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS401_4-D1,1.000,31.212,0,0.000,0,0.000,32.632,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS498_5-D1,1.000,18.835,0,0.000,0,0.000,30.243,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS380_2-D1,1.000,25.321,0,0.000,0,0.000,26.448,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS282_3-D1,1.000,27.152,0,0.000,0,0.000,42.928,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS156_3-D1,1.000,35.362,0,0.000,0,0.000,26.343,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS214_2-D1,1.000,20.002,0,0.000,0,0.000,27.299,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS041_4-D1,1.000,28.324,0,0.000,0,0.000,34.620,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS043_2-D1,1.000,18.243,0,0.000,0,0.000,33.636,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS145_4-D1,1.000,29.936,0,0.000,0,0.000,41.207,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS497_2-D1,1.000,32.006,0,0.000,0,0.000,40.362,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS354_2-D1,1.000,15.874,0,0.000,0,0.000,34.805,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS214_1-D1,1.000,18.275,0,0.000,0,0.000,32.882,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS324_5-D1,1.000,21.750,0,0.000,0,0.000,33.783,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS288_1-D1,1.000,38.453,0,0.000,0,0.000,30.661,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS344_5-D1,1.000,20.188,0,0.000,0,0.000,42.924,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS110_5-D1,1.000,44.728,4,0.098,1,0.024,66.060,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS077_1-D1,1.000,21.906,0,0.000,1,0.024,39.012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS043_5-D1,1.000,17.540,0,0.000,0,0.000,34.614,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS354_5-D1,1.000,21.752,0,0.000,0,0.000,36.880,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS344_1-D1,1.000,18.787,0,0.000,0,0.000,35.975,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS358_1-D1,1.000,38.162,13,0.317,0,0.000,43.108,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS224_3-D1,1.000,19.952,2,0.049,0,0.000,30.198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS241_3-D1,1.000,18.787,0,0.000,0,0.000,35.376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS058_1-D1,1.000,16.624,0,0.000,0,0.000,33.149,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS055_5-D1,1.000,18.860,0,0.000,0,0.000,36.835,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS402_1-D1,1.000,18.652,0,0.000,0,0.000,36.450,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS152_2-D1,1.000,27.483,0,0.000,0,0.000,40.949,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS351_3-D1,1.000,23.780,0,0.000,0,0.000,38.160,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS324_1-D1,1.000,20.463,0,0.000,0,0.000,33.396,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS244_4-D1,1.000,30.303,0,0.000,0,0.000,54.384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS044_5-D1,1.000,26.679,0,0.000,0,0.000,40.599,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS004_3-D1,1.000,27.336,0,0.000,0,0.000,23.720,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS157_3-D1,1.000,30.244,0,0.000,0,0.000,38.745,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS246_4-D1,1.000,22.851,0,0.000,0,0.000,45.993,5jg9,0.780,24.985,0,0.000,0,0.000,34.738
T0955TS152_5-D1,1.000,28.691,0,0.000,0,0.000,46.977,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS407_2-D1,1.000,36.079,0,0.000,0,0.000,22.242,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS324_3-D1,1.000,20.643,0,0.000,0,0.000,26.198,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS426_2-D1,1.000,20.604,0,0.000,0,0.000,35.920,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS414_1-D1,1.000,27.652,0,0.000,0,0.000,35.025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS426_5-D1,1.000,24.285,0,0.000,0,0.000,34.732,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS041_5-D1,1.000,25.332,0,0.000,0,0.000,43.263,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS406_2-D1,1.000,19.952,2,0.049,0,0.000,30.198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS214_4-D1,1.000,21.861,0,0.000,0,0.000,37.223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS043_4-D1,1.000,20.365,0,0.000,0,0.000,35.387,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS196_2-D1,1.000,18.807,0,0.000,0,0.000,37.084,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS068_2-D1,1.000,14.747,0,0.000,0,0.000,21.851,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS378_3-D1,1.000,31.635,0,0.000,0,0.000,19.847,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS348_2-D1,1.000,100.759,1,0.024,30,0.732,45.022,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS401_5-D1,1.000,35.815,0,0.000,0,0.000,28.401,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS068_5-D1,1.000,16.527,0,0.000,0,0.000,21.094,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS377_1-D1,1.000,21.010,0,0.000,0,0.000,37.723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS257_3-D1,1.000,32.368,0,0.000,0,0.000,24.973,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS274_3-D1,1.000,18.627,0,0.000,0,0.000,35.164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS068_4-D1,1.000,15.697,0,0.000,0,0.000,28.665,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS471_2-D1,1.000,20.345,0,0.000,0,0.000,33.305,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS282_1-D1,1.000,34.820,0,0.000,0,0.000,46.448,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS460_1-D1,1.000,23.780,0,0.000,0,0.000,39.691,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS266_4-D1,1.000,28.655,0,0.000,0,0.000,34.151,1iej,0.854,22.257,0,0.000,0,0.000,54.586
T0955TS324_2-D1,1.000,22.518,0,0.000,0,0.000,27.522,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS457_4-D1,1.000,20.438,0,0.000,0,0.000,36.742,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS071_2-D1,1.000,36.444,0,0.000,0,0.000,47.782,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS472_1-D1,1.000,37.775,1,0.024,0,0.000,56.980,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS406_5-D1,1.000,25.560,0,0.000,0,0.000,38.663,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS431_5-D1,1.000,25.160,1,0.024,0,0.000,26.306,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS160_2-D1,1.000,30.978,4,0.098,0,0.000,34.489,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS164_4-D1,1.000,38.314,13,0.317,0,0.000,38.164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS149_3-D1,1.000,31.181,0,0.000,0,0.000,53.946,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS337_2-D1,1.000,28.570,0,0.000,0,0.000,28.798,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS047_5-D1,1.000,29.584,0,0.000,0,0.000,31.978,5jg9,0.780,24.985,0,0.000,0,0.000,34.738
T0955TS156_1-D1,1.000,35.809,0,0.000,0,0.000,27.645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS406_3-D1,1.000,35.496,0,0.000,0,0.000,28.099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS085_3-D1,1.000,40.527,10,0.244,0,0.000,39.298,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS243_2-D1,1.000,18.230,0,0.000,0,0.000,28.405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS324_4-D1,1.000,19.966,0,0.000,0,0.000,28.472,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS257_2-D1,1.000,29.644,0,0.000,0,0.000,22.290,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS145_3-D1,1.000,27.302,2,0.049,0,0.000,44.955,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS458_5-D1,1.000,25.433,0,0.000,0,0.000,34.329,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS261_1-D1,1.000,19.952,2,0.049,0,0.000,30.198,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS279_4-D1,1.000,31.090,0,0.000,0,0.000,38.241,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS135_5-D1,1.000,27.412,0,0.000,0,0.000,38.280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS261_4-D1,1.000,31.675,0,0.000,0,0.000,46.034,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS043_1-D1,1.000,17.419,0,0.000,0,0.000,35.187,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS157_5-D1,1.000,20.659,0,0.000,0,0.000,40.719,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS358_5-D1,1.000,38.752,14,0.341,0,0.000,44.887,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS378_4-D1,1.000,31.158,0,0.000,0,0.000,28.802,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS222_5-D1,1.000,16.990,0,0.000,0,0.000,27.282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS473_3-D1,1.000,24.548,0,0.000,0,0.000,30.888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS222_2-D1,1.000,17.008,0,0.000,0,0.000,23.899,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS401_2-D1,1.000,39.338,0,0.000,0,0.000,23.223,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS279_1-D1,1.000,28.990,0,0.000,0,0.000,44.588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS007_5-D1,1.000,52.583,0,0.000,1,0.024,49.781,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS380_4-D1,1.000,26.743,2,0.049,0,0.000,38.405,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS071_5-D1,1.000,26.696,1,0.024,0,0.000,53.354,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS282_4-D1,1.000,30.303,0,0.000,0,0.000,54.384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS047_2-D1,1.000,30.149,0,0.000,0,0.000,35.612,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS337_1-D1,1.000,31.882,0,0.000,0,0.000,44.627,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS007_1-D1,1.000,28.212,0,0.000,0,0.000,30.906,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS041_2-D1,1.000,29.193,0,0.000,0,0.000,34.666,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS458_4-D1,1.000,24.737,0,0.000,0,0.000,38.023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS156_4-D1,1.000,35.496,0,0.000,0,0.000,28.099,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS380_1-D1,1.000,19.585,0,0.000,0,0.000,25.989,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS312_2-D1,1.000,40.252,2,0.049,1,0.024,37.156,5ah2,0.878,22.687,0,0.000,0,0.000,47.728
T0955TS208_4-D1,1.000,16.118,0,0.000,0,0.000,24.156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS309_1-D1,1.000,20.643,0,0.000,0,0.000,26.198,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS288_2-D1,1.000,24.326,0,0.000,0,0.000,30.364,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS351_4-D1,1.000,23.780,0,0.000,0,0.000,38.160,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS112_1-D1,1.000,30.218,0,0.000,0,0.000,34.411,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS279_5-D1,1.000,28.990,0,0.000,0,0.000,44.588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS047_1-D1,1.000,33.324,0,0.000,0,0.000,32.721,5kvn,0.659,15.466,0,0.000,0,0.000,38.838
T0955TS007_4-D1,1.000,30.937,0,0.000,0,0.000,51.373,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS023_2-D1,1.000,16.806,0,0.000,0,0.000,52.601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS402_5-D1,1.000,19.881,0,0.000,0,0.000,40.798,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS145_1-D1,1.000,27.412,0,0.000,0,0.000,38.280,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS058_5-D1,1.000,16.102,0,0.000,0,0.000,33.106,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS402_3-D1,1.000,16.534,0,0.000,0,0.000,35.257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS288_4-D1,1.000,24.730,0,0.000,0,0.000,20.225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS224_4-D1,1.000,28.060,0,0.000,0,0.000,37.331,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS351_1-D1,1.000,23.780,0,0.000,0,0.000,28.231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS344_3-D1,1.000,16.483,0,0.000,0,0.000,34.855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS110_3-D1,1.000,44.920,1,0.024,0,0.000,66.638,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS055_1-D1,1.000,29.082,3,0.073,0,0.000,43.163,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS243_3-D1,1.000,15.346,0,0.000,0,0.000,28.875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS407_5-D1,1.000,26.063,0,0.000,0,0.000,35.253,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS426_3-D1,1.000,21.411,0,0.000,0,0.000,39.763,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS196_4-D1,1.000,27.302,2,0.049,0,0.000,44.955,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS401_3-D1,1.000,34.882,0,0.000,0,0.000,25.346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS149_1-D1,1.000,28.990,0,0.000,0,0.000,44.588,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS222_4-D1,1.000,15.656,0,0.000,0,0.000,28.073,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS358_4-D1,1.000,38.365,14,0.341,0,0.000,46.972,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS351_5-D1,1.000,23.780,0,0.000,0,0.000,38.160,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS208_1-D1,1.000,17.016,0,0.000,0,0.000,21.460,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
T0955TS282_2-D1,1.000,31.323,0,0.000,0,0.000,51.255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
